Time Frame,Ratings Provider,Date,Channel,Program,Audience Share Rating,Source Article (PEP),
Morning,AGB Nielsen,1/10/2015,TV5,Stitch!,0.7,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives,
Morning,AGB Nielsen,1/11/2015,GMA Network,Grimm's Fairy Tales,5.2,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/3#focus,
Morning,AGB Nielsen,1/11/2015,GMA Network,Monsuno,6.6,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/3#focus,
Morning,AGB Nielsen,1/11/2015,TV5,Stitch!,1.9,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/3#focus,
Morning,AGB Nielsen,1/11/2015,GMA Network,Superhero Sunday: Pokemon Raikou,10.6,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/2#focus,
Morning,AGB Nielsen,1/12/2015,GMA Network,Doraemon,4.8,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/4#focus,
Morning,AGB Nielsen,1/12/2015,GMA Network,Pokemon,5.3,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/4#focus,
Morning,AGB Nielsen,1/12/2015,GMA Network,One Piece,6.3,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/4#focus,
Morning,AGB Nielsen,1/12/2015,GMA Network,Detective Conan,7.5,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/4#focus,
Morning,AGB Nielsen,1/12/2015,GMA Network,Bleach,7.7,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/4#focus,
Morning,AGB Nielsen,1/12/2015,ABS-CBN,A Dog of Flanders,3.9,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/4#focus,
Morning,AGB Nielsen,1/12/2015,GMA Network,Ghost Fighter,8.6,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/4#focus,
Morning,AGB Nielsen,1/12/2015,ABS-CBN,Adventures of Tom Sawyer,4.7,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/4#focus,
Morning,AGB Nielsen,1/12/2015,GMA Network,Fairy Tail,9.3,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/4#focus,
Morning,AGB Nielsen,1/12/2015,GMA Network,Hunter x Hunter,9.6,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/4#focus,
Morning,AGB Nielsen,1/12/2015,GMA Network,Slam Dunk,7.7,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/4#focus,
Morning,AGB Nielsen,1/12/2015,TV5,Movie Max 5: Final Fantasy the Spirits Within,2,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/5#focus,
Morning,AGB Nielsen,1/13/2015,GMA Network,Doraemon,5.9,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/6#focus,
Morning,AGB Nielsen,1/13/2015,GMA Network,Pokemon,6.6,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/6#focus,
Morning,AGB Nielsen,1/13/2015,GMA Network,One Piece,7.7,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/6#focus,
Morning,AGB Nielsen,1/13/2015,GMA Network,Detective Conan,8.8,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/6#focus,
Morning,AGB Nielsen,1/13/2015,GMA Network,Bleach,8.8,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/6#focus,
Morning,AGB Nielsen,1/13/2015,ABS-CBN,A Dog of Flanders,4.3,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/6#focus,
Morning,AGB Nielsen,1/13/2015,GMA Network,Ghost Fighter,9.1,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/6#focus,
Morning,AGB Nielsen,1/13/2015,ABS-CBN,Adventures of Tom Sawyer,4.8,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/6#focus,
Morning,AGB Nielsen,1/13/2015,GMA Network,Fairy Tail,9.1,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/6#focus,
Morning,AGB Nielsen,1/13/2015,GMA Network,Hunter x Hunter,8.6,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/6#focus,
Morning,AGB Nielsen,1/13/2015,GMA Network,Slam Dunk,7.9,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/6#focus,
Morning,AGB Nielsen,1/14/2015,GMA Network,Doraemon,5.4,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/7#focus,
Morning,AGB Nielsen,1/14/2015,GMA Network,Pokemon,6.7,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/7#focus,
Morning,AGB Nielsen,1/14/2015,GMA Network,One Piece,7.5,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/7#focus,
Morning,AGB Nielsen,1/14/2015,GMA Network,Detective Conan,7.7,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/7#focus,
Morning,AGB Nielsen,1/14/2015,GMA Network,Bleach,8.6,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/7#focus,
Morning,AGB Nielsen,1/14/2015,ABS-CBN,A Dog of Flanders,4,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/7#focus,
Morning,AGB Nielsen,1/14/2015,GMA Network,Ghost Fighter,9.6,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/7#focus,
Morning,AGB Nielsen,1/14/2015,GMA Network,Fairy Tail,9.9,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/7#focus,
Morning,AGB Nielsen,1/14/2015,ABS-CBN,Adventures of Tom Sawyer,3.9,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/7#focus,
Morning,AGB Nielsen,1/14/2015,GMA Network,Hunter x Hunter,10.4,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/7#focus,
Morning,AGB Nielsen,1/14/2015,GMA Network,Slam Dunk,8.1,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/7#focus,
Morning,AGB Nielsen,1/15/2015,GMA Network,Doraemon,6.5,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/9#focus,
Morning,AGB Nielsen,1/15/2015,GMA Network,Pokemon,6.9,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/9#focus,
Morning,AGB Nielsen,1/15/2015,GMA Network,One Piece,7.8,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/9#focus,
Morning,AGB Nielsen,1/15/2015,GMA Network,Detective Conan,8.3,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/9#focus,
Morning,AGB Nielsen,1/15/2015,GMA Network,Bleach,7.8,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/9#focus,
Morning,AGB Nielsen,1/15/2015,GMA Network,Ghost Fighter,10.6,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/9#focus,
Morning,AGB Nielsen,1/15/2015,GMA Network,Fairy Tail,11.6,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/9#focus,
Morning,AGB Nielsen,1/15/2015,GMA Network,Hunter x Hunter,11.6,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/9#focus,
Morning,AGB Nielsen,1/15/2015,GMA Network,Slam Dunk,10,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/9#focus,
Morning,AGB Nielsen,1/15/2015,ABS-CBN,Adventures of Tom Sawyer,5.6,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/9#focus,
Morning,AGB Nielsen,1/16/2015,GMA Network,Doraemon,6.8,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/10#focus,
Morning,AGB Nielsen,1/16/2015,GMA Network,Pokemon,7.2,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/10#focus,
Morning,AGB Nielsen,1/16/2015,GMA Network,One Piece,8,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/10#focus,
Morning,AGB Nielsen,1/16/2015,GMA Network,Detective Conan,10,http://www.pep.ph/guide/agb/15789/agb-nielsen-mega-manila-household-ratings-january-10-16-2015-second-chances-debut-week-defeats-two-wives/1/10#focus,
Morning,AGB Nielsen,1/17/2015,TV5,Stitch!,0.8,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings,
Morning,AGB Nielsen,1/19/2015,GMA Network,Fairy Tail,12.1,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/3#focus,
Morning,AGB Nielsen,1/19/2015,GMA Network,Hunter x Hunter,11.2,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/3#focus,
Morning,AGB Nielsen,1/20/2015,GMA Network,Dragon Ball,5,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/4#focus,
Morning,AGB Nielsen,1/20/2015,GMA Network,Pokemon,6.3,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/4#focus,
Morning,AGB Nielsen,1/20/2015,GMA Network,One Piece,7.9,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/4#focus,
Morning,AGB Nielsen,1/20/2015,GMA Network,Detective Conan,8.6,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/4#focus,
Morning,AGB Nielsen,1/20/2015,GMA Network,Bleach,8.9,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/5#focus,
Morning,AGB Nielsen,1/20/2015,ABS-CBN,A Dog of Flanders,4.8,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/5#focus,
Morning,AGB Nielsen,1/20/2015,TV5,Rockman Exe Axess,1.8,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/5#focus,
Morning,AGB Nielsen,1/20/2015,GMA Network,Ghost Fighter,9.6,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/5#focus,
Morning,AGB Nielsen,1/20/2015,ABS-CBN,Adventures of Tom Sawyer,5,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/5#focus,
Morning,AGB Nielsen,1/20/2015,GMA Network,Fairy Tail,10.1,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/5#focus,
Morning,AGB Nielsen,1/20/2015,GMA Network,Hunter x Hunter,11.4,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/5#focus,
Morning,AGB Nielsen,1/20/2015,GMA Network,Slam Dunk,9.9,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/5#focus,
Morning,AGB Nielsen,1/21/2015,GMA Network,Dragon Ball,4.6,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/6#focus,
Morning,AGB Nielsen,1/21/2015,GMA Network,Pokemon,6.7,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/6,
Morning,AGB Nielsen,1/21/2015,GMA Network,One Piece,7.6,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/6,
Morning,AGB Nielsen,1/21/2015,GMA Network,Detective Conan,8.5,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/6,
Morning,AGB Nielsen,1/21/2015,GMA Network,Bleach,8.6,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/6,
Morning,AGB Nielsen,1/21/2015,GMA Network,Ghost Fighter,9.9,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/6,
Morning,AGB Nielsen,1/21/2015,ABS-CBN,A Dog of Flanders,4.6,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/6,
Morning,AGB Nielsen,1/21/2015,ABS-CBN,Adventures of Tom Sawyer,5.3,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/6,
Morning,AGB Nielsen,1/21/2015,TV5,Rockman Exe Axess,1.2,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/6,
Morning,AGB Nielsen,1/21/2015,GMA Network,Fairy Tail,10.9,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/6,
Morning,AGB Nielsen,1/21/2015,GMA Network,Hunter x Hunter,10,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/6,
Morning,AGB Nielsen,1/21/2015,GMA Network,Slam Dunk,9.9,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/6,
Morning,AGB Nielsen,1/22/2015,GMA Network,Dragon Ball,4.5,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/8,
Morning,AGB Nielsen,1/22/2015,GMA Network,Pokemon,6.7,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/8,
Morning,AGB Nielsen,1/22/2015,GMA Network,One Piece,7.8,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/8,
Morning,AGB Nielsen,1/22/2015,GMA Network,Detective Conan,9.7,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/8,
Morning,AGB Nielsen,1/22/2015,GMA Network,Bleach,8.9,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/8,
Morning,AGB Nielsen,1/22/2015,GMA Network,Ghost Fighter,10.4,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/8,
Morning,AGB Nielsen,1/22/2015,ABS-CBN,A Dog of Flanders,4.9,http://www.pep.ph/guide/agb/15460/agb-nielsen-mega-manila-household-ratings-jan-17-23-2015-the-ryzza-mae-show-defeats-oh-my-g-pilot-week-flordeliza-and-nasaan-ka-nang-kailangan-kita-post-weak-pilot-ratings/1/8,
